tiempo,x,y,z,velocidad
0.0,0.356,-0.397,0.25,0.0
0.3977730469564739,0.3557104,-0.39781088000000003,0.2381264,0.0793709845391666
0.7955460939129478,0.3544128,-0.40144416,0.1849248,0.17854598506452082
1.1933191408694217,0.3525872,-0.40655584,0.11007520000000007,0.178545985064521
1.5910921878258957,0.3512896,-0.41018912,0.0568735999999998,0.07937098453916644
1.9888652347823697,0.351,-0.411,0.044999999999999984,0.0
