tiempo,x,y,z,qx,qy,qz,qw
0.0,0.413,0.362,0.217,0.284,0.634,-0.261,0.67
1.497943575355413,0.41236288,0.36188416,0.22823648,0.284,0.634,-0.261,0.67
2.995887150710826,0.40950816,0.36136512,0.27858336,0.284,0.634,-0.261,0.67
4.493830726066239,0.40549184,0.36063488,0.34941663999999995,0.284,0.634,-0.261,0.67
5.991774301421652,0.40263712,0.36011583999999996,0.39976352000000015,0.284,0.634,-0.261,0.67
7.489717876777065,0.402,0.36,0.411,0.284,0.634,-0.261,0.67
