tiempo,x,y,z,qx,qy,qz,qw
0.0,0.402,0.36,0.411,0.284,0.634,-0.261,0.67
0.3942810143956742,0.403144,0.360208,0.39082399999999995,0.284,0.634,-0.261,0.67
0.7885620287913484,0.405872,0.36070399999999997,0.34271199999999996,0.284,0.634,-0.261,0.67
1.1828430431870225,0.409128,0.361296,0.285288,0.284,0.634,-0.261,0.67
1.5771240575826968,0.411856,0.361792,0.23717599999999997,0.284,0.634,-0.261,0.67
1.971405071978371,0.413,0.362,0.217,0.284,0.634,-0.261,0.67
