tiempo,x,y,z,velocidad
0.0,0.402,0.36,0.411,0.0
0.3942810143956742,0.403144,0.360208,0.39082399999999995,0.09461778857857624
0.7885620287913484,0.405872,0.36070399999999997,0.34271199999999996,0.14192668286786436
1.1828430431870225,0.409128,0.361296,0.285288,0.1419266828678644
1.5771240575826968,0.411856,0.361792,0.23717599999999997,0.09461778857857622
1.971405071978371,0.413,0.362,0.217,0.0
