tiempo,x,y,z,velocidad
0.0,0.351,-0.411,0.045,0.0
1.5405683864326043,0.3512896,-0.41018911999999996,0.056873599999999996,0.020493500086151906
3.0811367728652086,0.3525872,-0.40655584,0.11007520000000001,0.046100375112472496
4.621705159297813,0.3544128,-0.40144416,0.18492479999999994,0.04610037511247252
6.162273545730417,0.3557104,-0.39781088,0.23812640000000018,0.020493500086151875
7.702841932163022,0.356,-0.397,0.25,0.0
